-3.541943047804790190e+00,-3.367499260235979897e+00,-3.201645835975150067e+00,-3.043960828027620025e+00,-2.894043369653870101e+00,-2.751510456314150144e+00,-2.615996945668470186e+00,-2.487145979465210210e+00,-2.364629778453629871e+00,-2.248148034311930221e+00,-2.137410863874369849e+00,-2.032138809131259993e+00,-1.932062837228939900e+00,-1.836924340469850092e+00,-1.746475136312440002e+00,-1.660477467371219928e+00,-1.578704017724879893e+00,-1.500943812505330044e+00,-1.427007373989239936e+00,-1.356713186554439954e+00,-1.289886057815960108e+00,-1.226357118626069997e+00,-1.165963823074269934e+00,-1.108549948487300041e+00,-1.053965595429110058e+00,-1.002067187700899975e+00,-9.527175203161549755e-01,-9.057901098526199846e-01,-8.611707711313120184e-01,-8.187497918370080230e-01,-7.784212949284009531e-01,-7.400832386380949979e-01,-7.036374164726130198e-01,-6.689894572123880057e-01,-6.360488249117719484e-01,-6.047288188990269653e-01,-5.749466506112469455e-01,-5.466265190369640203e-01,-5.196995579903750384e-01,-4.940994555757129980e-01,-4.697622261306709790e-01,-4.466262102263969802e-01,-4.246320746674969726e-01,-4.037228124920330119e-01,-3.838437429715240157e-01,-3.649425116109449863e-01,-3.469691851293429941e-01,-3.298783438346680197e-01,-3.136284257069310022e-01,-2.981793512582689987e-01,-2.834924519462220238e-01,-2.695304701737319952e-01,-2.562575592891430110e-01,-2.436392835862009887e-01,-2.316426183040539988e-01,-2.202359496272540129e-01,-2.093891760807299884e-01,-1.990750811130490017e-01,-1.892685672271690045e-01,-1.799454103314530040e-01,-1.710822421240890123e-01,-1.626565500930970132e-01,-1.546466775163189977e-01,-1.470318234614270136e-01,-1.397920427859190018e-01,-1.329082461371209889e-01,-1.263622983507670106e-01,-1.201378863305180011e-01,-1.142198481044180008e-01,-1.085935427844929996e-01,-1.032448485504989938e-01,-9.816016264992180607e-02,-9.332640139798019374e-02,-8.873100017762210190e-02,-8.436191343952670341e-02,-8.020761470210409361e-02,-7.625718582504710519e-02,-7.250084427389059949e-02,-6.892942740802220081e-02,-6.553408647845319901e-02,-6.230628756969770060e-02,-5.923781159977319771e-02,-5.632075432020010319e-02,-5.354752631600170204e-02,-5.091085300570490080e-02,-4.840377464133920060e-02,-4.601972333465029902e-02,-4.375282855159100259e-02,-4.159755203020760322e-02,-3.954854577742759891e-02,-3.760065275817629782e-02,-3.574890689537699867e-02,-3.398853306995099771e-02,-3.231494712081720011e-02,-3.072375584489300121e-02,-2.921075699709299936e-02,-2.777210008340319849e-02,-2.640429766378319873e-02,-2.510386584461149831e-02,-2.386748119233100124e-02
-1.809321797832160073e+00,-1.720211119573149983e+00,-1.635488634849350031e+00,-1.554938801545949989e+00,-1.478356845921529938e+00,-1.405547118736919954e+00,-1.336323095255250060e+00,-1.270502482479509920e+00,-1.207917841765079991e+00,-1.148415767372410023e+00,-1.091848179018009901e+00,-1.038072321874470072e+00,-9.869507665704380095e-01,-9.383514091906239862e-01,-8.921474712758109549e-01,-8.482174998228459994e-01,-8.064453756152709651e-01,-7.667233268954769532e-01,-7.289545632378739981e-01,-6.930463614768329617e-01,-6.589092285299860130e-01,-6.264569013982269619e-01,-5.956063471657100372e-01,-5.662777629998549944e-01,-5.383945761513380113e-01,-5.118834439541000147e-01,-4.866742783323330102e-01,-4.627024680797339751e-01,-4.399096842704759980e-01,-4.182398828403989799e-01,-3.976389788886049992e-01,-3.780548466774569794e-01,-3.594373196325790221e-01,-3.417381903428590162e-01,-3.249112105604429757e-01,-3.089120912007409792e-01,-2.936985415918100251e-01,-2.792318404949140076e-01,-2.654768091707460087e-01,-2.523995736815159985e-01,-2.399674483933789959e-01,-2.281489359764329872e-01,-2.169137274047270025e-01,-2.062327019562510133e-01,-1.960779272129440087e-01,-1.864226590606909983e-01,-1.772413902080280101e-01,-1.685109190286820102e-01,-1.602100145012289867e-01,-1.523182029223779932e-01,-1.448157313385050049e-01,-1.376835675456520025e-01,-1.309034000895279992e-01,-1.244576382655089991e-01,-1.183294121186389963e-01,-1.125025724436260061e-01,-1.069617425801879934e-01,-1.016930195662749947e-01,-9.668358291102929769e-02,-9.192105828306160187e-02,-8.739350851193419811e-02,-8.308943358815920610e-02,-7.899777066319919883e-02,-7.510789404946710546e-02,-7.140961522032590603e-02,-6.789318281008910327e-02,-6.454933287871829350e-02,-6.136973224852020070e-02,-5.834663576775579730e-02,-5.547256446869629903e-02,-5.274030453766689885e-02,-5.014290731504780080e-02,-4.767368929527329713e-02,-4.532623212683249692e-02,-4.309438261226879868e-02,-4.097225270818020265e-02,-3.895426512860160340e-02,-3.703542268622460332e-02,-3.521104485254770294e-02,-3.347661144353270002e-02,-3.182776310074249965e-02,-3.026030129134120103e-02,-2.877018830809379910e-02,-2.735354726936670144e-02,-2.600666211912720099e-02,-2.472597762694379864e-02,-2.350813873509149943e-02,-2.235014661352899973e-02,-2.124917216592690089e-02,-2.020248349052690059e-02,-1.920744623216080055e-02,-1.826152358225120037e-02,-1.736227627881119923e-02,-1.650736260644429867e-02,-1.569453839634460043e-02,-1.492165702629659994e-02,-1.418675155819359990e-02,-1.348804051187119969e-02,-1.282374421877290060e-02,-1.219216497775080059e-02
-3.324318578956430015e-01,-3.160592986485959988e-01,-3.004929947241000154e-01,-2.856933439542290176e-01,-2.716227226750230206e-01,-2.582451836933700173e-01,-2.455264562870030087e-01,-2.334330472433019943e-01,-2.219341925822030104e-01,-2.110017066293450039e-01,-2.006083821716070081e-01,-1.907279904571110019e-01,-1.813352811952229915e-01,-1.724059825565489867e-01,-1.639168011729389973e-01,-1.558454221374850068e-01,-1.481705105351319995e-01,-1.408722651532640091e-01,-1.339329024107369925e-01,-1.273353860156899997e-01,-1.210632731486760011e-01,-1.151007144626679940e-01,-1.094324540830529935e-01,-1.040438296076360014e-01,-9.892077210663760556e-02,-9.404980612269589479e-02,-8.941805417360429442e-02,-8.501364505802209981e-02,-8.082586183593090667e-02,-7.684440737146740197e-02,-7.305934449142580112e-02,-6.946109598525830597e-02,-6.604044460507460523e-02,-6.278853306564209646e-02,-5.969686404438610122e-02,-5.675730018138940014e-02,-5.396207129079400033e-02,-5.130406300889270299e-02,-4.877681184550960308e-02,-4.637409404537459756e-02,-4.408990418369339997e-02,-4.191845516614710332e-02,-3.985417822889209677e-02,-3.789172293856089835e-02,-3.602595719226089899e-02,-3.425196721757550050e-02,-3.256506648704359658e-02,-3.096099209965059995e-02,-2.943584321923490080e-02,-2.798585815385670056e-02,-2.660740763697000064e-02,-2.529699482742170033e-02,-2.405125530945230114e-02,-2.286695709269579921e-02,-2.174100061217930022e-02,-2.067041872832350163e-02,-1.965238624344799873e-02,-1.868434872665529836e-02,-1.776395063256869938e-02,-1.688891838996489994e-02,-1.605705874844939873e-02,-1.526625877845680032e-02,-1.451448587125100075e-02,-1.379978773892470006e-02,-1.312029241440009972e-02,-1.247420825142800047e-02,-1.185983315986519938e-02,-1.127563606119020082e-02,-1.072019391656870053e-02,-1.019213259391420039e-02,-9.690126678651250075e-03,-9.212899473715780232e-03,-8.759222999554849148e-03,-8.327917994126720833e-03,-7.917853912900899710e-03,-7.527948928858069905e-03,-7.157178311329779816e-03,-6.804623912829350398e-03,-6.469425766496570210e-03,-6.150753366017030176e-03,-5.847805754023060326e-03,-5.559811522093689902e-03,-5.286028810754630006e-03,-5.025745309478329981e-03,-4.778278256683940114e-03,-4.542974439737309904e-03,-4.319217424306939605e-03,-4.106456226790400343e-03,-3.904171049244589860e-03,-3.711859951562309929e-03,-3.529038916149839986e-03,-3.355241847926950134e-03,-3.190020574326879899e-03,-3.032944845296339960e-03,-2.883602333295559855e-03,-2.741598633298239843e-03,-2.606572354152179947e-03,-2.478196179422249845e-03,-2.356143125525240155e-03,-2.240101268983810037e-03
-4.150029354972970097e+00,-3.945636785857019824e+00,-3.751309387020989927e+00,-3.566552770952029938e+00,-3.390897249483499909e+00,-3.223894063258850196e+00,-3.065115381731609911e+00,-2.914143080668900154e+00,-2.770593107166940072e+00,-2.634113595502829863e+00,-2.504364894916760065e+00,-2.381019569612039977e+00,-2.263762398755090111e+00,-2.152290376475410216e+00,-2.046312711865629907e+00,-1.945550828981470026e+00,-1.849738385949649899e+00,-1.758628187407679899e+00,-1.671998225801129889e+00,-1.589635822622680106e+00,-1.511335708185449933e+00,-1.436900021623030099e+00,-1.366138310889470020e+00,-1.298867532759270027e+00,-1.234912052827410012e+00,-1.174103645509299909e+00,-1.116281550252359978e+00,-1.061297568763089894e+00,-1.009017912372889958e+00,-9.593140331851169877e-01,-9.120618770228690053e-01,-8.671418834289620348e-01,-8.244389856659339877e-01,-7.838426107160439971e-01,-7.452466792812749707e-01,-7.085496057833320371e-01,-6.736543883896940477e-01,-6.404722124530110028e-01,-6.089223887332829710e-01,-5.789272208050439961e-01,-5.504117378476780509e-01,-5.233036946454130423e-01,-4.975335715873179798e-01,-4.730345746673130236e-01,-4.497426354841599916e-01,-4.275964112414660234e-01,-4.065373960347160032e-01,-3.865123724482850132e-01,-3.674726430297640123e-01,-3.493712473822970233e-01,-3.321628782877389940e-01,-3.158038817066560200e-01,-3.002522567783200147e-01,-2.854676558207169812e-01,-2.714113843305390184e-01,-2.580464009831889838e-01,-2.453374364354060089e-01,-2.332526015557530030e-01,-2.217624900697489909e-01,-2.108387190559209978e-01,-2.004539083059519999e-01,-1.905816803246880020e-01,-1.811966603301330136e-01,-1.722744762534519913e-01,-1.637917587389660090e-01,-1.557261411441600019e-01,-1.480563748314789874e-01,-1.407633460467579978e-01,-1.338292897870480003e-01,-1.272370515938900104e-01,-1.209700851909129987e-01,-1.150124524838350010e-01,-1.093488235604609948e-01,-1.039644766906869938e-01,-9.884529832649649461e-02,-9.397778310195989415e-02,-8.934913843341280026e-02,-8.494790230561399813e-02,-8.076333902151899835e-02,-7.678508066511040286e-02,-7.300312820498069954e-02,-6.940785149433220669e-02,-6.598998927097740608e-02,-6.274064915733859604e-02,-5.965130766044819677e-02,-5.671381017194859764e-02,-5.392046121828530242e-02,-5.126438240296889853e-02,-4.873908464659520295e-02,-4.633830180429900081e-02,-4.405599147317999786e-02,-4.188633499230309809e-02,-3.982373744269759874e-02,-3.786282764735809936e-02,-3.599845817124369685e-02,-3.422570532127860304e-02,-3.254005754463010214e-02,-3.093742867211219869e-02,-2.941373668981219977e-02,-2.796508759191599844e-02
2.061075945086139782e+00,1.959566155268769982e+00,1.863055144634069960e+00,1.771297379928399973e+00,1.684059594613330102e+00,1.601118916261760061e+00,1.522262866557889893e+00,1.447283787742029926e+00,1.375990943283450063e+00,1.308209582134530091e+00,1.243771019702760050e+00,1.182512637850660076e+00,1.124277884895829915e+00,1.068916275610960032e+00,1.016283391223800070e+00,9.662408794171589710e-01,9.186564638187060261e-01,8.734073770039669782e-01,8.303833608540499567e-01,7.894787904400659695e-01,7.505917203593009956e-01,7.136238847352149861e-01,6.784806972174389772e-01,6.450712509817799756e-01,6.133083187302159622e-01,5.831083526909000003e-01,5.543915125351189799e-01,5.270841968707630221e-01,5.011199607204569473e-01,4.764349618905989736e-01,4.529675899543589845e-01,4.306584662516840245e-01,4.094504438892920262e-01,3.892886077406749745e-01,3.701202744460990179e-01,3.518949924126030249e-01,3.345645865246559825e-01,3.180849477609539733e-01,3.024160025130079865e-01,2.875191635276089785e-01,2.733571971994639971e-01,2.598942235711940163e-01,2.470957163333349915e-01,2.349285028243379980e-01,2.233607640305680098e-01,2.123620345863040104e-01,2.019032580434770019e-01,1.919580044359769921e-01,1.825020885980709884e-01,1.735121880575420106e-01,1.649658013789870037e-01,1.568412481638110090e-01,1.491176690502359903e-01,1.417750257132920078e-01,1.347941008648229910e-01,1.281564982534849906e-01,1.218447016670339972e-01,1.158428736460000025e-01,1.101364098201999958e-01,1.047112140588130069e-01,9.955368821977679528e-02,9.465073214978969585e-02,8.998974368431049420e-02,8.555861864755789914e-02,8.134575085251059823e-02,7.734003210090749370e-02,7.353090944191789657e-02,6.990889019595840359e-02,6.646515152899300227e-02,6.319117382859069931e-02,6.007873953065959866e-02,5.711993311944620066e-02,5.430714112753629724e-02,5.163305213585420161e-02,4.909065677366330344e-02,4.667324771856559695e-02,4.437447164526819865e-02,4.218863604370069742e-02,4.011040912340099740e-02,3.813464174915189714e-02,3.625636798906579916e-02,3.447080511458480018e-02,3.277335360048069801e-02,3.115959712485499855e-02,2.962530256913889840e-02,2.816642001809320159e-02,2.677912758178109878e-02,2.546000916447610160e-02,2.420584202139190039e-02,2.301351412624029827e-02,2.188002457223170091e-02,2.080248357207540102e-02,1.977811245797920017e-02,1.880424368164990145e-02,1.787832081429300071e-02,1.699789854661249919e-02,1.616073625517589971e-02,1.536480457963509960e-02,1.460807622332209975e-02,1.388861726215439955e-02
-5.841094384877719703e-01,-5.553415386572969625e-01,-5.279902940978139503e-01,-5.019861206238059870e-01,-4.772629104399280231e-01,-4.537575014445769939e-01,-4.314096772298959825e-01,-4.101605875348369734e-01,-3.899561775788720208e-01,-3.707469228713879961e-01,-3.524850181566590024e-01,-3.351243774138429887e-01,-3.186206338569820273e-01,-3.029311399350029799e-01,-2.880149673317209946e-01,-2.738329069658320125e-01,-2.603474716803220179e-01,-2.475238691563799998e-01,-2.353308522155289906e-01,-2.237384867264939903e-01,-2.127178813366419896e-01,-2.022411874719770020e-01,-1.922815993371400078e-01,-1.828133539154100096e-01,-1.738117309687070011e-01,-1.652530530375850015e-01,-1.571146933529130041e-01,-1.493757932617529871e-01,-1.420175222408930071e-01,-1.350217873966939874e-01,-1.283711283187780050e-01,-1.220487170800309967e-01,-1.160383582365989985e-01,-1.103244888278920033e-01,-1.048921783765790067e-01,-9.972712888859310010e-02,-9.481568752414050449e-02,-9.014535377554840079e-02,-8.570477077214480599e-02,-8.148300287671650377e-02,-7.746949807620820416e-02,-7.365408798172200233e-02,-7.002698782851779491e-02,-6.657879647601329387e-02,-6.330049640778369346e-02,-6.018345373156180206e-02,-5.721943384269519844e-02,-5.440094648217610324e-02,-5.172113756798490253e-02,-4.917339750566050022e-02,-4.675134938277970137e-02,-4.444884896895739956e-02,-4.225998471584620220e-02,-4.017907775713690233e-02,-3.820068190855779866e-02,-3.631958366787559761e-02,-3.453081893615850273e-02,-3.282989937342990078e-02,-3.121268609752640005e-02,-2.967518426144650015e-02,-2.821354014832780019e-02,-2.682404117144720004e-02,-2.550311587422079973e-02,-2.424733393020400002e-02,-2.305340614309109998e-02,-2.191818444671590066e-02,-2.083867813217269924e-02,-1.981219697169279981e-02,-1.883624057190290066e-02,-1.790839447250869992e-02,-1.702632981379050003e-02,-1.618780333660359977e-02,-1.539065738237779986e-02,-1.463281989311810034e-02,-1.391230441140390087e-02,-1.322721008038969977e-02,-1.257573636609780020e-02,-1.195627000975020039e-02,-1.136729998059599935e-02,-1.080736701242640020e-02,-1.027506375890199948e-02,-9.769034793552939730e-03,-9.287976609778880038e-03,-8.830637620848829500e-03,-8.395818159901350178e-03,-7.982370479944420061e-03,-7.589211456413760305e-03,-7.215372966925829613e-03,-6.859941684801919640e-03,-6.522035661013360179e-03,-6.200804437825199571e-03,-5.895429048796260209e-03,-5.605122018779089971e-03,-5.329127363919970023e-03,-5.066720591658959924e-03,-4.817208700729829970e-03,-4.579956697891229660e-03,-4.354389461912770362e-03,-4.139932456411569810e-03,-3.936037606818760040e-03
-3.554730930514879983e+00,-3.379657328557520213e+00,-3.213205104680799895e+00,-3.054950788486490154e+00,-2.904492065939940026e+00,-2.761444549696240092e+00,-2.625441779100190054e+00,-2.496125607493949961e+00,-2.373167072207800210e+00,-2.256264780682410098e+00,-2.145127803153629831e+00,-2.039475672652510063e+00,-1.939038385005279919e+00,-1.843556398833350096e+00,-1.752780635553339961e+00,-1.666472479377040017e+00,-1.584403793678399897e+00,-1.506362841882620041e+00,-1.432159462173250075e+00,-1.361611483581449900e+00,-1.294543081205129953e+00,-1.230784776208929898e+00,-1.170173435824229946e+00,-1.112552273349159959e+00,-1.057770848148569920e+00,-1.005685065654039922e+00,-9.561572255122070541e-01,-9.090603876432069574e-01,-8.642799546122309495e-01,-8.217058179971169496e-01,-7.812317184965470451e-01,-7.427552459300460486e-01,-7.061778392379820524e-01,-6.714047864815649858e-01,-6.383452248428509446e-01,-6.069121406247359740e-01,-5.770224463632800393e-01,-5.486000673739439559e-01,-5.215758888354420364e-01,-4.958833594385769761e-01,-4.714582625062739840e-01,-4.482387159935830034e-01,-4.261651724876769909e-01,-4.051804192078540257e-01,-3.852295780055359775e-01,-3.662601053642670079e-01,-3.482218877232480247e-01,-3.310693414065150053e-01,-3.147607543379559725e-01,-2.992559023261420204e-01,-2.845159772191460101e-01,-2.705035869045370189e-01,-2.571827553093880003e-01,-2.445189224002700112e-01,-2.324789441832539882e-01,-2.210310927039119966e-01,-2.101451578083710081e-01,-1.997938246821630015e-01,-1.899519052158779864e-01,-1.805950878588659936e-01,-1.716999199400610077e-01,-1.632438076679769978e-01,-1.552050161307159948e-01,-1.475626692959579878e-01,-1.402967500109709997e-01,-1.333881000026030106e-01,-1.268185186311270030e-01,-1.205716339031630002e-01,-1.146322291057520065e-01,-1.089856104912449997e-01,-1.036176052537730041e-01,-9.851456152924560616e-02,-9.366334839535550572e-02,-8.905135587157479715e-02,-8.466649491915609338e-02,-8.049719744113270625e-02,-7.653250587818480333e-02,-7.276260237684249732e-02,-6.917829121556250127e-02,-6.577069169770390078e-02,-6.253123909680829984e-02,-5.945168465660000123e-02,-5.652409559098559716e-02,-5.374085508405430228e-02,-5.109466229007809945e-02,-4.857853233351119848e-02,-4.618587361330000335e-02,-4.391079440033580222e-02,-4.174773643724340177e-02,-3.969133242247820104e-02,-3.773640670193109670e-02,-3.587797526892849698e-02,-3.411124576423209959e-02,-3.243161747603930112e-02,-3.083468133998280153e-02,-2.931621993913079843e-02,-2.787236887758930137e-02,-2.649962812421390035e-02,-2.519450120708279992e-02,-2.395365269366609914e-02
2.337421332632810156e+00,2.222301291202080087e+00,2.112850256353349998e+00,2.008789774172150100e+00,1.909855302158530055e+00,1.815794085547759895e+00,1.726365157310330023e+00,1.641333017304440034e+00,1.560481355385400004e+00,1.483611990196759933e+00,1.410533620216589901e+00,1.341061823757540017e+00,1.275019058966790020e+00,1.212234663826059933e+00,1.152544856151640040e+00,1.095792733594380008e+00,1.041828284401780103e+00,9.905122807120120276e-01,9.417196811942140089e-01,8.953306989173720476e-01,8.512297198209569649e-01,8.093053027149249568e-01,7.694501792797080464e-01,7.315612540662239649e-01,6.955396044958720436e-01,6.612904808605309936e-01,6.287233379825789559e-01,5.977547061264949502e-01,5.683092314908160247e-01,5.403145120344620134e-01,5.137006767144329800e-01,4.884003854858159910e-01,4.643488293017780100e-01,4.414837301135700054e-01,4.197453408705250077e-01,3.990764455200619953e-01,3.794224097130600160e-01,3.607332103692920122e-01,3.429634008822989855e-01,3.260692202887680025e-01,3.100084427680009913e-01,2.947403776419120214e-01,2.802258693750290242e-01,2.664272975744930161e-01,2.533085769900599860e-01,2.408351575140950107e-01,2.289740868617849978e-01,2.176953913842920030e-01,2.069716432119849958e-01,1.967763928371620008e-01,1.870841218720810106e-01,1.778702430489660091e-01,1.691111002200040014e-01,1.607839683573449863e-01,1.528670535531030106e-01,1.453394930193580015e-01,1.381814220013629912e-01,1.313748795813199921e-01,1.249033032611359950e-01,1.187507069259020054e-01,1.129016692189170057e-01,1.073413335416840003e-01,1.020554080539110009e-01,9.703016567351130384e-02,9.225244407660339319e-02,8.770964569751080186e-02,8.338980266457229895e-02,7.928214953665299602e-02,7.537668052986150335e-02,7.166373373732380647e-02,6.813398979860720017e-02,6.477847189972070485e-02,6.158854577311499712e-02,5.855591969768179916e-02,5.567264449875489879e-02,5.293111354810919877e-02,5.032412167792529867e-02,4.784521313653299773e-02,4.548834125651240318e-02,4.324766651577800075e-02,4.111755715914960224e-02,3.909258919835249813e-02,3.716754641201749920e-02,3.533742034568070067e-02,3.359741031178389847e-02,3.194292338967420070e-02,3.036962525722690029e-02,2.887364179469190106e-02,2.745131815740849829e-02,2.609912506415299968e-02,2.481365925190449906e-02,2.359164347584500124e-02,2.242992650935980020e-02,2.132548314403679909e-02,2.027541418966730125e-02,1.927694647424539956e-02,1.832753895554389834e-02,1.742489018019779956e-02,1.656670103521689849e-02,1.575077829942609850e-02
-3.583370196975410149e+00,-3.406886086139980119e+00,-3.239092812916419817e+00,-3.079563495148530006e+00,-2.927892577493400150e+00,-2.783692575727080065e+00,-2.646594076744659851e+00,-2.516236048421649940e+00,-2.392286877747200169e+00,-2.274442743943930090e+00,-2.162410373324850088e+00,-2.055907039293360050e+00,-1.954660562343270014e+00,-1.858409310058779962e+00,-1.766902197114460060e+00,-1.679898685275299952e+00,-1.597168799895529956e+00,-1.518499098510259993e+00,-1.443697887233510002e+00,-1.372581527406500079e+00,-1.304972777565269970e+00,-1.240700793440729921e+00,-1.179601127958660012e+00,-1.121515731239659974e+00,-1.066292950599210032e+00,-1.013787530547630045e+00,-9.638606613263029921e-01,-9.163843801420300528e-01,-8.712431662871710225e-01,-8.283260242331990097e-01,-7.875258385834930097e-01,-7.487393740733450098e-01,-7.118672755699549937e-01,-6.768140680724330505e-01,-6.434881567117990420e-01,-6.118018267509830466e-01,-5.816713213184130371e-01,-5.530199528215069549e-01,-5.257780496042130380e-01,-4.998785241759109987e-01,-4.752566424874499762e-01,-4.518500239311449840e-01,-4.295986413407760218e-01,-4.084448209915930161e-01,-3.883332426003069937e-01,-3.692109393251000182e-01,-3.510273938571399910e-01,-3.337366552681810261e-01,-3.172966754220020169e-01,-3.016669060544510117e-01,-2.868082263494269868e-01,-2.726829429388820114e-01,-2.592547899028169733e-01,-2.464889287692889897e-01,-2.343519485144039960e-01,-2.228118655623209932e-01,-2.118382263661620080e-01,-2.014034960452250056e-01,-1.914822835580090032e-01,-1.820500814839119963e-01,-1.730832482016179952e-01,-1.645590078890969976e-01,-1.564554505236039894e-01,-1.487515318816790000e-01,-1.414270735391509881e-01,-1.344627628711330125e-01,-1.278402526014900120e-01,-1.215430388332219974e-01,-1.155557822574529991e-01,-1.098636707439720056e-01,-1.044524173013989948e-01,-9.930826007718880633e-02,-9.441796235762570100e-02,-8.976881256782839880e-02,-8.534862427174759458e-02,-8.114573617216649937e-02,-7.714910242841090116e-02,-7.334882608788159675e-02,-6.973563734221290000e-02,-6.630058394599039340e-02,-6.303503216964749523e-02,-5.993066679946539715e-02,-5.697949113757230094e-02,-5.417382700194459805e-02,-5.150631472640589820e-02,-4.896991316062759836e-02,-4.655797759725249785e-02,-4.426456883950070226e-02,-4.208408384899450100e-02,-4.001111208165380323e-02,-3.804043618487230188e-02,-3.616703199751820225e-02,-3.438606854993340317e-02,-3.269290806393419790e-02,-3.108310595281100000e-02,-2.955241082132810046e-02,-2.809692713945919837e-02,-2.671312667749100103e-02,-2.539748479360849978e-02,-2.414663918282849986e-02
3.337289481230659938e+00,3.172925060498299921e+00,3.016654651646069940e+00,2.868080687788240102e+00,2.726825464276489974e+00,2.592528106583900094e+00,2.464844570304919991e+00,2.343438616467509839e+00,2.228001404915029848e+00,2.118249979148759898e+00,2.013911205460240161e+00,1.914721772931260002e+00,1.820428193433839992e+00,1.730786801630260108e+00,1.645563754973059956e+00,1.564535033705009903e+00,1.487486456224970111e+00,1.414219237798520101e+00,1.344554848730409979e+00,1.278322261376070079e+00,1.215356405971359965e+00,1.155498170632550003e+00,1.098594401356310035e+00,1.044497902019720037e+00,9.930674343802800008e-01,9.441677180758829557e-01,8.976694758279160080e-01,8.534535324297269909e-01,8.114123003251120236e-01,7.714424063794349529e-01,7.334440911297439580e-01,6.973212087847660001e-01,6.629812272249120397e-01,6.303352280022760379e-01,5.992979063406339568e-01,5.697875711354439821e-01,5.417262173492359834e-01,5.150424237550680351e-01,4.896713032572420077e-01,4.655503754631519775e-01,4.426193518038150088e-01,4.208201355338719862e-01,4.000968217315870046e-01,3.803956972988499774e-01,3.616652409611729735e-01,3.438561232676909940e-01,3.269212960837949988e-01,3.108179640684899936e-01,2.955069666564429931e-01,2.809505401537010227e-01,2.671122502872489979e-01,2.539569922050100015e-01,2.414509904758440073e-01,2.295617990895529870e-01,2.182583014568720003e-01,2.075107104094759958e-01,1.972906637363550097e-01,1.875725174591610089e-01,1.783326242149219920e-01,1.695481595806810071e-01,1.611971054757480037e-01,1.532582501616990001e-01,1.457111882423819949e-01,1.385363206639070033e-01,1.317148547146559934e-01,1.252288040252740042e-01,1.190610812817869957e-01,1.131963159590070045e-01,1.076202221441379947e-01,1.023190049001130031e-01,9.727935836584930551e-02,9.248846575624800059e-02,8.793399936219259416e-02,8.360412055054980418e-02,7.948747976416929706e-02,7.557321652188400685e-02,7.185104353383360565e-02,6.831174350066279710e-02,6.494668319938569356e-02,6.174752516197309915e-02,5.870622856281020041e-02,5.581504921869710062e-02,5.306653958884850059e-02,5.045354877489360151e-02,4.796922252087640337e-02,4.560700321325530243e-02,4.336070245653979999e-02,4.122478891630110276e-02,3.919404433151339739e-02,3.726342971629070105e-02,3.542808600918650325e-02,3.368333407319400175e-02,3.202467469574599851e-02,3.044778858871469845e-02,2.894853638841210150e-02,2.752295865558929827e-02,2.616742737788220127e-02,2.487865661963159850e-02,2.365336378668519979e-02,2.248841747356819867e-02
